incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year,subject1_age,subject2_age,subject3_age,subject4_age,subject_gender,no_of_subject
2407739,9/5/22,Missouri,Saint Louis,4400 block of Red Bud Ave,1,3,https://www.gunviolencearchive.org/incident/2407739,2022,Sep-22,,,,,,
2406998,9/5/22,Georgia,Hartwell,1541 Anderson Hwy,2,2,https://www.gunviolencearchive.org/incident/2406998,2022,Sep-22,,,,,,
2406862,9/5/22,Ohio,Cleveland,13902 Euclid Ave,1,10,https://www.gunviolencearchive.org/incident/2406862,2022,Sep-22,,,,,,
2406852,9/5/22,Pennsylvania,Philadelphia,W Russell St and N 8th St,2,4,https://www.gunviolencearchive.org/incident/2406852,2022,Sep-22,,,,,,
2406123,9/4/22,South Carolina,Charleston,King St and Morris St,0,7,https://www.gunviolencearchive.org/incident/2406123,2022,Sep-22,,,,,,
2406597,9/4/22,Minnesota,Saint Paul,951 Case Ave E,3,2,https://www.gunviolencearchive.org/incident/2406597,2022,Sep-22,,,,,,
2406108,9/4/22,Virginia,Norfolk,5005 Killam Ave,2,5,https://www.gunviolencearchive.org/incident/2406108,2022,Sep-22,,,,,,
2406656,9/4/22,Florida,Fort Lauderdale (Lauderdale Lakes),3050 NW 41st St,0,4,https://www.gunviolencearchive.org/incident/2406656,2022,Sep-22,,,,,,
2406651,9/4/22,Illinois,Chicago,8600 block of S Kingston Ave,2,2,https://www.gunviolencearchive.org/incident/2406651,2022,Sep-22,,,,,,
2405689,9/3/22,California,Chico,1500 block of W 5th St,0,5,https://www.gunviolencearchive.org/incident/2405689,2022,Sep-22,,,,,,
2405866,9/3/22,Illinois,Yorkville,8400 block of Immanuel Rd,0,4,https://www.gunviolencearchive.org/incident/2405866,2022,Sep-22,,,,,,
2408075,9/3/22,Delaware,Dover,1200 N Dupont Hwy,0,4,https://www.gunviolencearchive.org/incident/2408075,2022,Sep-22,,,,,,
2406042,9/3/22,Alabama,Birmingham,100 block of 3rd Ave W,2,2,https://www.gunviolencearchive.org/incident/2406042,2022,Sep-22,,,,,,
2405859,9/3/22,Maryland,Capitol Heights,1428 Ritchie Rd,1,3,https://www.gunviolencearchive.org/incident/2405859,2022,Sep-22,,,,,,
2405239,9/2/22,California,Fresno,Effie St and Grant Ave,2,3,https://www.gunviolencearchive.org/incident/2405239,2022,Sep-22,,,,,,
2405020,9/2/22,Minnesota,Minneapolis,700 W Broadway Ave,0,4,https://www.gunviolencearchive.org/incident/2405020,2022,Sep-22,,,,,,
2404930,9/2/22,New York,Brooklyn,223 Russell St,0,4,https://www.gunviolencearchive.org/incident/2404930,2022,Sep-22,,,,,,
2400998,8/29/22,Missouri,Saint Louis (Jennings),8800 block of Cozens Ave,0,4,https://www.gunviolencearchive.org/incident/2400998,2022,Aug-22,,,,,,
2399774,8/28/22,Wisconsin,Clinton,9221 E Little Ln,0,4,https://www.gunviolencearchive.org/incident/2399774,2022,Aug-22,,,,,,
2400434,8/28/22,Oregon,Bend,2650 NE Hwy 20,3,2,https://www.gunviolencearchive.org/incident/2400434,2022,Aug-22,,,,,,
2399820,8/28/22,New York,Albany,Hamilton St and Ontario St,0,6,https://www.gunviolencearchive.org/incident/2399820,2022,Aug-22,,,,,,
2399670,8/28/22,Colorado,Denver,2731 42nd Ave,1,3,https://www.gunviolencearchive.org/incident/2399670,2022,Aug-22,,,,,,
2400026,8/28/22,Michigan,Detroit,Wyoming Ave and W 7-Mile Rd,3,1,https://www.gunviolencearchive.org/incident/2400026,2022,Aug-22,,,,,,
2399839,8/28/22,California,Los Angeles,2471 Whittier Blvd,0,6,https://www.gunviolencearchive.org/incident/2399839,2022,Aug-22,,,,,,
2400492,8/28/22,Arizona,Phoenix,21636 N 26th Ave,3,5,https://www.gunviolencearchive.org/incident/2400492,2022,Aug-22,,,,,,
2399755,8/28/22,Texas,Houston,8021 Dunlap St,4,2,https://www.gunviolencearchive.org/incident/2399755,2022,Aug-22,,,,,,
2399576,8/27/22,New York,Brooklyn,W 29th St and Boardwalk W,1,4,https://www.gunviolencearchive.org/incident/2399576,2022,Aug-22,,,,,,
2399000,8/27/22,Washington,Spokane,302 W Queen Ave,1,3,https://www.gunviolencearchive.org/incident/2399000,2022,Aug-22,,,,,,
2398877,8/27/22,Kentucky,Lexington,207 Legends Ln,0,7,https://www.gunviolencearchive.org/incident/2398877,2022,Aug-22,,,,,,
2398004,8/25/22,Kentucky,Henderson,804 Clay St,2,2,https://www.gunviolencearchive.org/incident/2398004,2022,Aug-22,,,,,,
2397504,8/25/22,Washington,Spokane,701 N Chestnut St,0,4,https://www.gunviolencearchive.org/incident/2397504,2022,Aug-22,,,,,,
2398118,8/25/22,Alabama,Birmingham,8th St W and Finley Blvd,1,3,https://www.gunviolencearchive.org/incident/2398118,2022,Aug-22,,,,,,
2396803,8/24/22,Illinois,Chicago,3591 N Milwaukee Ave,0,4,https://www.gunviolencearchive.org/incident/2396803,2022,Aug-22,,,,,,
2396536,8/24/22,District of Columbia,Washington,27 O Street NW,2,3,https://www.gunviolencearchive.org/incident/2396536,2022,Aug-22,,,,,,
2397033,8/24/22,Wisconsin,Milwaukee,2622 N 22nd St,3,2,https://www.gunviolencearchive.org/incident/2397033,2022,Aug-22,,,,,,
2396567,8/24/22,Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,https://www.gunviolencearchive.org/incident/2396567,2022,Aug-22,,,,,,
2396124,8/23/22,Pennsylvania,Philadelphia,N 60th St and Race St,2,2,https://www.gunviolencearchive.org/incident/2396124,2022,Aug-22,,,,,,
2393758,8/21/22,Tennessee,Memphis,I-240 and Norris Rd,1,3,https://www.gunviolencearchive.org/incident/2393758,2022,Aug-22,,,,,,
2393474,8/20/22,Delaware,Wilmington,Tatnall St and W 27th St,0,4,https://www.gunviolencearchive.org/incident/2393474,2022,Aug-22,,,,,,
2393051,8/20/22,North Carolina,Asheville,11 Grove St,0,4,https://www.gunviolencearchive.org/incident/2393051,2022,Aug-22,,,,,,
2392698,8/20/22,Illinois,Chicago,6200 block of S Michigan Ave,0,5,https://www.gunviolencearchive.org/incident/2392698,2022,Aug-22,,,,,,
2392494,8/19/22,Illinois,Chicago,3300 block of W Flournoy St,1,4,https://www.gunviolencearchive.org/incident/2392494,2022,Aug-22,,,,,,
2391779,8/19/22,Illinois,Chicago,5200 block of S Green St,0,4,https://www.gunviolencearchive.org/incident/2391779,2022,Aug-22,,,,,,
2391353,8/18/22,Virginia,Norfolk,7433 Fenner St,3,2,https://www.gunviolencearchive.org/incident/2391353,2022,Aug-22,,,,,,
2390519,8/17/22,Illinois,Chicago,7321 S Union Ave,0,4,https://www.gunviolencearchive.org/incident/2390519,2022,Aug-22,,,,,,
2391042,8/17/22,Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,https://www.gunviolencearchive.org/incident/2391042,2022,Aug-22,,,,,,
2398608,8/16/22,Michigan,Paw Paw,126 E Michigan Ave,0,4,https://www.gunviolencearchive.org/incident/2398608,2022,Aug-22,,,,,,
2389775,8/16/22,Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,https://www.gunviolencearchive.org/incident/2389775,2022,Aug-22,,,,,,
2388884,8/16/22,Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,0,6,https://www.gunviolencearchive.org/incident/2388884,2022,Aug-22,,,,,,
2386954,8/14/22,Arizona,Phoenix,4601 E Granada Rd,1,4,https://www.gunviolencearchive.org/incident/2386954,2022,Aug-22,,,,,,
2386871,8/14/22,Illinois,Chicago,1800 block of W 78th St,1,4,https://www.gunviolencearchive.org/incident/2386871,2022,Aug-22,,,,,,
2386878,8/14/22,Maryland,Baltimore,5100 block of Harford Rd,1,3,https://www.gunviolencearchive.org/incident/2386878,2022,Aug-22,,,,,,
2388144,8/13/22,Ohio,Cleveland,7500 block of Bessemer Ave,1,4,https://www.gunviolencearchive.org/incident/2388144,2022,Aug-22,,,,,,
2386032,8/13/22,North Carolina,Raleigh,2414 Paula St,0,6,https://www.gunviolencearchive.org/incident/2386032,2022,Aug-22,,,,,,
2387010,8/13/22,Georgia,Atlanta (College Park),5420 Riverdale Rd,1,4,https://www.gunviolencearchive.org/incident/2387010,2022,Aug-22,,,,,,
2386151,8/13/22,Washington,Renton,1501 Orcas Ave,0,4,https://www.gunviolencearchive.org/incident/2386151,2022,Aug-22,,,,,,
2385789,8/12/22,Pennsylvania,Philadelphia,5300 block of Charles St,1,3,https://www.gunviolencearchive.org/incident/2385789,2022,Aug-22,,,,,,
2385846,8/12/22,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,1,3,https://www.gunviolencearchive.org/incident/2385846,2022,Aug-22,,,,,,
2383958,8/10/22,Mississippi,Winona,613 Powell St,1,3,https://www.gunviolencearchive.org/incident/2383958,2022,Aug-22,,,,,,
2382827,8/8/22,Virginia,Richmond,3100 Carolina Ave,0,4,https://www.gunviolencearchive.org/incident/2382827,2022,Aug-22,,,,,,
2381371,8/7/22,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,1,3,https://www.gunviolencearchive.org/incident/2381371,2022,Aug-22,,,,,,
2380747,8/7/22,Ohio,Cincinnati,1323 Main St,0,9,https://www.gunviolencearchive.org/incident/2380747,2022,Aug-22,,,,,,
2381321,8/7/22,Georgia,Atlanta,477 Windsor St SW,2,4,https://www.gunviolencearchive.org/incident/2381321,2022,Aug-22,,,,,,
2381000,8/7/22,Alabama,Birmingham,800 block of 2nd Ave N,1,4,https://www.gunviolencearchive.org/incident/2381000,2022,Aug-22,,,,,,
2380361,8/6/22,Michigan,Detroit,Saratoga St and Gratiot Ave,1,4,https://www.gunviolencearchive.org/incident/2380361,2022,Aug-22,,,,,,
2380869,8/6/22,Michigan,Detroit,19000 block of Andover St,1,6,https://www.gunviolencearchive.org/incident/2380869,2022,Aug-22,,,,,,
2380783,8/6/22,Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,0,4,https://www.gunviolencearchive.org/incident/2380783,2022,Aug-22,,,,,,
2379316,8/5/22,Virginia,Norfolk,216 E Plume St,0,4,https://www.gunviolencearchive.org/incident/2379316,2022,Aug-22,,,,,,
2379499,8/5/22,Ohio,Dayton,7120 Hardwicke Pl,4,0,https://www.gunviolencearchive.org/incident/2379499,2022,Aug-22,,,,,,
2380017,8/5/22,Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,https://www.gunviolencearchive.org/incident/2380017,2022,Aug-22,,,,,,
2378851,8/4/22,Tennessee,Nashville,371 Hickory Trace Dr,1,3,https://www.gunviolencearchive.org/incident/2378851,2022,Aug-22,,,,,,
2379020,8/4/22,Nebraska,Laurel,503 Elm St,4,0,https://www.gunviolencearchive.org/incident/2379020,2022,Aug-22,,,,,,
2377855,8/3/22,California,Panorama City,Parthenia St and Tobias Ave,1,4,https://www.gunviolencearchive.org/incident/2377855,2022,Aug-22,,,,,,
2377529,8/3/22,Florida,Miami,10000 SW 173rd Terrace,0,5,https://www.gunviolencearchive.org/incident/2377529,2022,Aug-22,,,,,,
2376380,8/2/22,New York,Albany,Central Ave and Lexington Ave,0,5,https://www.gunviolencearchive.org/incident/2376380,2022,Aug-22,,,,,,
2377338,8/2/22,Florida,Orlando,9873 Lake District Ln,5,0,https://www.gunviolencearchive.org/incident/2377338,2022,Aug-22,,,,,,
2376028,8/1/22,Ohio,Columbus,176 Rumsey Rd,2,3,https://www.gunviolencearchive.org/incident/2376028,2022,Aug-22,,,,,,
2375725,8/1/22,California,Paramount,13801 Paramount Blvd,1,3,https://www.gunviolencearchive.org/incident/2375725,2022,Aug-22,,,,,,
2375886,8/1/22,District of Columbia,Washington,444 16th St NE,1,5,https://www.gunviolencearchive.org/incident/2375886,2022,Aug-22,,,,,,
2374750,7/31/22,Indiana,South Bend,St Joseph St and Milton St,0,4,https://www.gunviolencearchive.org/incident/2374750,2022,Jul-22,,,,,,
2374430,7/31/22,Florida,Orlando,Wall St and S Orange Ave,0,7,https://www.gunviolencearchive.org/incident/2374430,2022,Jul-22,,,,,,
2374401,7/31/22,Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,0,4,https://www.gunviolencearchive.org/incident/2374401,2022,Jul-22,,,,,,
2374337,7/31/22,Michigan,Detroit,11637 Coyle St,2,6,https://www.gunviolencearchive.org/incident/2374337,2022,Jul-22,,,,,,
2374990,7/31/22,Illinois,Decatur,2874 N Dinneen St,1,3,https://www.gunviolencearchive.org/incident/2374990,2022,Jul-22,,,,,,
2375097,7/31/22,Connecticut,Hartford,1994 Main St,0,4,https://www.gunviolencearchive.org/incident/2375097,2022,Jul-22,,,,,,
2373924,7/30/22,Louisiana,Monroe,2000 Peach St,1,3,https://www.gunviolencearchive.org/incident/2373924,2022,Jul-22,,,,,,
2373692,7/30/22,Illinois,Wheeling,800 block of Fletcher Dr,0,5,https://www.gunviolencearchive.org/incident/2373692,2022,Jul-22,,,,,,
2373859,7/30/22,Georgia,Girard,232 Claxton Rd,1,4,https://www.gunviolencearchive.org/incident/2373859,2022,Jul-22,,,,,,
2373050,7/29/22,Maryland,Baltimore,3100 block of W North Ave,2,2,https://www.gunviolencearchive.org/incident/2373050,2022,Jul-22,,,,,,
2373646,7/29/22,New Mexico,Albuquerque,4303 Estancia Dr NW,1,4,https://www.gunviolencearchive.org/incident/2373646,2022,Jul-22,,,,,,
2373607,7/29/22,Ohio,Cleveland,E 154th St and Harvard Ave,1,3,https://www.gunviolencearchive.org/incident/2373607,2022,Jul-22,,,,,,
2373111,7/29/22,Florida,Miami,10875 SW 216th St,0,4,https://www.gunviolencearchive.org/incident/2373111,2022,Jul-22,,,,,,
2370760,7/27/22,Georgia,Macon,624 Forest Hill Rd,2,2,https://www.gunviolencearchive.org/incident/2370760,2022,Jul-22,,,,,,
2371416,7/27/22,Louisiana,Hahnville,300 block of Sycamore St,1,3,https://www.gunviolencearchive.org/incident/2371416,2022,Jul-22,,,,,,
2369720,7/25/22,Louisiana,New Orleans,2000 block of Saint Andrew St,0,4,https://www.gunviolencearchive.org/incident/2369720,2022,Jul-22,,,,,,
2368110,7/24/22,South Carolina,Bennettsville,614 Hwy 15-401 Bypass E,1,3,https://www.gunviolencearchive.org/incident/2368110,2022,Jul-22,,,,,,
2368575,7/24/22,California,San Pedro,560 N Western Ave,2,6,https://www.gunviolencearchive.org/incident/2368575,2022,Jul-22,,,,,,
2368029,7/24/22,Georgia,Atlanta,1695 Northside Dr NW,0,8,https://www.gunviolencearchive.org/incident/2368029,2022,Jul-22,,,,,,
2368308,7/24/22,Texas,Fort Worth,2350 S Riverside Dr,1,3,https://www.gunviolencearchive.org/incident/2368308,2022,Jul-22,,,,,,
2367984,7/23/22,Virginia,Richmond,2220 Broad Rock Blvd,0,5,https://www.gunviolencearchive.org/incident/2367984,2022,Jul-22,,,,,,
2367664,7/23/22,Texas,El Paso,14100 block of Honey Point Dr,0,4,https://www.gunviolencearchive.org/incident/2367664,2022,Jul-22,,,,,,
2367289,7/23/22,North Carolina,Pinebluff,212 Primrose Path,1,4,https://www.gunviolencearchive.org/incident/2367289,2022,Jul-22,,,,,,
2367193,7/23/22,Washington,Renton,100 block of Logan Ave S,1,6,https://www.gunviolencearchive.org/incident/2367193,2022,Jul-22,,,,,,
2368018,7/23/22,Illinois,Chicago,5400 block of S Paulina St,0,4,https://www.gunviolencearchive.org/incident/2368018,2022,Jul-22,,,,,,
2367176,7/23/22,Illinois,Chicago,2700 block of W Jackson Blvd,0,4,https://www.gunviolencearchive.org/incident/2367176,2022,Jul-22,,,,,,
2367157,7/23/22,Illinois,Rockford,1401 N 2nd St,2,2,https://www.gunviolencearchive.org/incident/2367157,2022,Jul-22,,,,,,
2367972,7/23/22,Michigan,Kalamazoo,1300 block of N Church St,0,9,https://www.gunviolencearchive.org/incident/2367972,2022,Jul-22,,,,,,
2366273,7/21/22,California,Los Angeles,210 W 7th St,0,5,https://www.gunviolencearchive.org/incident/2366273,2022,Jul-22,,,,,,
2363589,7/19/22,Nebraska,Lincoln,2835 T St,0,4,https://www.gunviolencearchive.org/incident/2363589,2022,Jul-22,,,,,,
2362912,7/18/22,Georgia,Atlanta,440 Thomasvillle Blvd,0,5,https://www.gunviolencearchive.org/incident/2362912,2022,Jul-22,,,,,,
2362595,7/17/22,Washington,Mount Vernon,2301 Freeway Dr,0,5,https://www.gunviolencearchive.org/incident/2362595,2022,Jul-22,,,,,,
2362141,7/17/22,New York,Brooklyn,265 Livonia Ave,0,4,https://www.gunviolencearchive.org/incident/2362141,2022,Jul-22,,,,,,
2361849,7/17/22,Michigan,Detroit,,0,4,https://www.gunviolencearchive.org/incident/2361849,2022,Jul-22,,,,,,
2362011,7/17/22,Indiana,Greenwood,1251 US Hwy 31 N,4,2,https://www.gunviolencearchive.org/incident/2362011,2022,Jul-22,,,,,,
2362215,7/17/22,Indiana,Beech Grove,1100 S 9th Ave,1,3,https://www.gunviolencearchive.org/incident/2362215,2022,Jul-22,,,,,,
2361609,7/17/22,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,https://www.gunviolencearchive.org/incident/2361609,2022,Jul-22,,,,,,
2361654,7/17/22,Georgia,Milledgeville,Leo Ct and Nobles Ct,0,5,https://www.gunviolencearchive.org/incident/2361654,2022,Jul-22,,,,,,
2362282,7/17/22,New Jersey,Newark,751 Broadway,0,4,https://www.gunviolencearchive.org/incident/2362282,2022,Jul-22,,,,,,
2362562,7/17/22,Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,https://www.gunviolencearchive.org/incident/2362562,2022,Jul-22,,,,,,
2361532,7/16/22,District of Columbia,Washington,200 block of Adams St NE,1,3,https://www.gunviolencearchive.org/incident/2361532,2022,Jul-22,,,,,,
2360953,7/16/22,Ohio,Columbus,3475 Sullivant Ave,2,2,https://www.gunviolencearchive.org/incident/2360953,2022,Jul-22,,,,,,
2361097,7/16/22,South Carolina,North Charleston,8440 Dorchester Rd,0,4,https://www.gunviolencearchive.org/incident/2361097,2022,Jul-22,,,,,,
2361614,7/16/22,Texas,Houston,2331 Bammelwood Dr,4,0,https://www.gunviolencearchive.org/incident/2361614,2022,Jul-22,,,,,,
2362355,7/16/22,Louisiana,Monroe,2200 block of Adams St,0,5,https://www.gunviolencearchive.org/incident/2362355,2022,Jul-22,,,,,,
2361490,7/16/22,Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,https://www.gunviolencearchive.org/incident/2361490,2022,Jul-22,,,,,,
2359843,7/14/22,Illinois,Chicago,4400 block of W Maypole St,0,4,https://www.gunviolencearchive.org/incident/2359843,2022,Jul-22,,,,,,
2359229,7/14/22,Pennsylvania,Philadelphia,1901 Spring Garden St,0,4,https://www.gunviolencearchive.org/incident/2359229,2022,Jul-22,,,,,,
2358938,7/13/22,Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,0,4,https://www.gunviolencearchive.org/incident/2358938,2022,Jul-22,,,,,,
2358861,7/13/22,Indiana,Indianapolis,3629 Merrick Way,1,3,https://www.gunviolencearchive.org/incident/2358861,2022,Jul-22,,,,,,
2358856,7/13/22,Minnesota,Minneapolis,1818 Lowry Ave N,0,4,https://www.gunviolencearchive.org/incident/2358856,2022,Jul-22,,,,,,
2358329,7/12/22,Massachusetts,Boston,39 Warren St,0,4,https://www.gunviolencearchive.org/incident/2358329,2022,Jul-22,,,,,,
2358053,7/11/22,Mississippi,Jackson,Fairway St and Suncrest Dr,0,4,https://www.gunviolencearchive.org/incident/2358053,2022,Jul-22,,,,,,
2356705,7/10/22,Illinois,Crest Hill,1828 Knapp Dr,1,4,https://www.gunviolencearchive.org/incident/2356705,2022,Jul-22,,,,,,
2356327,7/10/22,Missouri,Kansas City,4128 Broadway Blvd,1,5,https://www.gunviolencearchive.org/incident/2356327,2022,Jul-22,,,,,,
2355580,7/10/22,California,Downey,8100 block of Leeds St,3,2,https://www.gunviolencearchive.org/incident/2355580,2022,Jul-22,,,,,,
2356813,7/10/22,Texas,Alvin,1500 block of County Road 149,1,3,https://www.gunviolencearchive.org/incident/2356813,2022,Jul-22,,,,,,
2355438,7/10/22,Illinois,Chicago,448 N State St,0,4,https://www.gunviolencearchive.org/incident/2355438,2022,Jul-22,,,,,,
2355398,7/10/22,New York,Brooklyn,Boardwalk and W 21st St,0,5,https://www.gunviolencearchive.org/incident/2355398,2022,Jul-22,,,,,,
2355962,7/9/22,Alabama,Jacksons Gap,Manoy Dr,0,4,https://www.gunviolencearchive.org/incident/2355962,2022,Jul-22,,,,,,
2354111,7/8/22,North Carolina,Greensboro,1200 block of Fairview St,0,4,https://www.gunviolencearchive.org/incident/2354111,2022,Jul-22,,,,,,
2354825,7/8/22,Michigan,Detroit,3400 block of 2nd Ave,0,4,https://www.gunviolencearchive.org/incident/2354825,2022,Jul-22,,,,,,
2353847,7/7/22,Illinois,Chicago,2800 block of W Polk St,0,4,https://www.gunviolencearchive.org/incident/2353847,2022,Jul-22,,,,,,
2352780,7/6/22,Florida,Tampa,Courtland St N and Chelsea St E,0,4,https://www.gunviolencearchive.org/incident/2352780,2022,Jul-22,,,,,,
2352444,7/6/22,Illinois,Chicago,1820 W Maypole Ave,0,4,https://www.gunviolencearchive.org/incident/2352444,2022,Jul-22,,,,,,
2352349,7/6/22,Minnesota,Saint Cloud,Sixth Ave S and 11th St S,0,4,https://www.gunviolencearchive.org/incident/2352349,2022,Jul-22,,,,,,
2352342,7/5/22,Ohio,Steubenville,601 South St,0,4,https://www.gunviolencearchive.org/incident/2352342,2022,Jul-22,,,,,,
2349853,7/5/22,Indiana,Gary,1900 block of Missouri St,3,7,https://www.gunviolencearchive.org/incident/2349853,2022,Jul-22,,,,,,
2349723,7/5/22,New York,Rochester,485 N Clinton Ave,1,3,https://www.gunviolencearchive.org/incident/2349723,2022,Jul-22,,,,,,
2348384,7/4/22,Illinois,Highland Park,Central Ave and 2nd St,8,29,https://www.gunviolencearchive.org/incident/2348384,2022,Jul-22,,,,,,
2348163,7/4/22,Massachusetts,Boston,Dorchester Ave and Bailey St,0,4,https://www.gunviolencearchive.org/incident/2348163,2022,Jul-22,,,,,,
2350033,7/4/22,Minnesota,Minneapolis,724 Sibley St NE,0,7,https://www.gunviolencearchive.org/incident/2350033,2022,Jul-22,,,,,,
2349746,7/4/22,Wisconsin,Kenosha,6321 25th Ave,1,4,https://www.gunviolencearchive.org/incident/2349746,2022,Jul-22,,,,,,
2348230,7/4/22,California,Sacramento,1525 L St,1,4,https://www.gunviolencearchive.org/incident/2348230,2022,Jul-22,,,,,,
2348750,7/4/22,Missouri,Kansas City,E 13th St and Grand Blvd,0,4,https://www.gunviolencearchive.org/incident/2348750,2022,Jul-22,,,,,,
2349545,7/4/22,Colorado,Denver,2100 block of W Pacific Pl,1,3,https://www.gunviolencearchive.org/incident/2349545,2022,Jul-22,,,,,,
2349758,7/4/22,New York,Corona (Queens),171st St and 137th Ave,0,4,https://www.gunviolencearchive.org/incident/2349758,2022,Jul-22,,,,,,
2348204,7/4/22,Illinois,Chicago,6500 block of S Martin Luther King Dr,0,5,https://www.gunviolencearchive.org/incident/2348204,2022,Jul-22,,,,,,
